23.0 28.0 10669.0
23.0 29.0 10924.0
23.0 30.0 10985.0
23.0 31.0 11031.0
24.0 16.0 11472.0
24.0 17.0 11100.0
24.0 18.0 11042.0
24.0 19.0 11019.0
24.0 20.0 10753.0
24.0 21.0 10704.0
24.0 22.0 10805.0
24.0 23.0 10843.0
24.0 24.0 10804.0
24.0 25.0 10818.0
24.0 26.0 10711.0
24.0 27.0 11207.0
24.0 28.0 11087.0
24.0 29.0 11322.0
24.0 30.0 11403.0
24.0 31.0 11431.0
25.0 16.0 11879.0
25.0 17.0 11516.0
25.0 18.0 11465.0
25.0 19.0 11433.0
25.0 20.0 11176.0
25.0 21.0 11120.0
25.0 22.0 11223.0
25.0 23.0 11274.0
25.0 24.0 11217.0
25.0 25.0 11243.0
25.0 26.0 11128.0
25.0 27.0 11634.0
25.0 28.0 11516.0
25.0 29.0 11752.0
25.0 30.0 11824.0
25.0 31.0 11847.0
26.0 16.0 12268.0
26.0 17.0 11901.0
26.0 18.0 11840.0
26.0 19.0 11814.0
26.0 20.0 11558.0
26.0 21.0 11498.0
26.0 22.0 11614.0
26.0 23.0 11647.0
26.0 24.0 11609.0
26.0 25.0 11608.0
26.0 26.0 11506.0
26.0 27.0 12008.0
26.0 28.0 11893.0
26.0 29.0 12134.0
26.0 30.0 12201.0
26.0 31.0 12237.0
27.0 16.0 12676.0
27.0 17.0 12309.0
27.0 18.0 12247.0
27.0 19.0 12220.0
27.0 20.0 11965.0
27.0 21.0 11905.0
27.0 22.0 12018.0
27.0 23.0 12054.0
27.0 24.0 12001.0
27.0 25.0 12022.0
27.0 26.0 11912.0
27.0 27.0 12420.0
27.0 28.0 12287.0
27.0 29.0 12530.0
27.0 30.0 12610.0
27.0 31.0 12641.0
28.0 16.0 13066.0
28.0 17.0 13084.0
28.0 18.0 12643.0
28.0 19.0 12628.0
28.0 20.0 12359.0
28.0 21.0 12302.0
28.0 22.0 12402.0
28.0 23.0 12447.0
28.0 24.0 12392.0
28.0 25.0 12418.0
28.0 26.0 12313.0
28.0 27.0 12817.0
28.0 28.0 12691.0
28.0 29.0 12939.0
28.0 30.0 13010.0
28.0 31.0 13041.0
29.0 16.0 13460.0
29.0 17.0 13098.0
29.0 18.0 13407.0
29.0 19.0 13016.0
29.0 20.0 12765.0
29.0 21.0 13090.0
29.0 22.0 12813.0
29.0 23.0 12836.0
29.0 24.0 12797.0
29.0 25.0 12810.0
29.0 26.0 12717.0
29.0 27.0 13220.0
29.0 28.0 13095.0
29.0 29.0 13334.0
29.0 30.0 13406.0
29.0 31.0 13436.0
