5.0 20.0 3829.0
5.0 21.0 3754.0
5.0 22.0 3840.0
5.0 23.0 3703.0
5.0 24.0 3849.0
5.0 25.0 3737.0
5.0 26.0 3837.0
5.0 27.0 3786.0
5.0 28.0 3820.0
5.0 29.0 3880.0
5.0 30.0 2220.0
5.0 31.0 3925.0
6.0 16.0 4299.0
6.0 17.0 4207.0
6.0 18.0 4231.0
6.0 19.0 4274.0
6.0 20.0 4223.0
6.0 21.0 4180.0
6.0 22.0 4260.0
6.0 23.0 4122.0
6.0 24.0 4260.0
6.0 25.0 4173.0
6.0 26.0 4282.0
6.0 27.0 4177.0
6.0 28.0 4262.0
6.0 29.0 4284.0
6.0 30.0 2227.0
6.0 31.0 4390.0
7.0 16.0 4699.0
7.0 17.0 4611.0
7.0 18.0 4656.0
7.0 19.0 4679.0
7.0 20.0 4660.0
7.0 21.0 4594.0
7.0 22.0 4671.0
7.0 23.0 4545.0
7.0 24.0 4681.0
7.0 25.0 4916.0
7.0 26.0 4676.0
7.0 27.0 4604.0
7.0 28.0 4665.0
7.0 29.0 4702.0
7.0 30.0 2238.0
7.0 31.0 4820.0
8.0 16.0 5100.0
8.0 17.0 5005.0
8.0 18.0 5062.0
8.0 19.0 5055.0
8.0 20.0 5042.0
8.0 21.0 5016.0
8.0 22.0 5071.0
8.0 23.0 4947.0
8.0 24.0 5086.0
8.0 25.0 4987.0
8.0 26.0 5091.0
8.0 27.0 5007.0
8.0 28.0 5093.0
8.0 29.0 5161.0
8.0 30.0 2242.0
8.0 31.0 5256.0
9.0 16.0 5530.0
9.0 17.0 5420.0
9.0 18.0 5469.0
9.0 19.0 5485.0
9.0 20.0 5473.0
9.0 21.0 5391.0
9.0 22.0 5514.0
9.0 23.0 5336.0
9.0 24.0 5482.0
9.0 25.0 5392.0
9.0 26.0 5464.0
9.0 27.0 5413.0
9.0 28.0 5489.0
9.0 29.0 5581.0
9.0 30.0 2244.0
9.0 31.0 5668.0
10.0 16.0 5913.0
10.0 17.0 5807.0
10.0 18.0 5881.0
10.0 19.0 5868.0
10.0 20.0 5888.0
10.0 21.0 5817.0
10.0 22.0 5873.0
10.0 23.0 5756.0
10.0 24.0 5883.0
10.0 25.0 5790.0
10.0 26.0 5870.0
10.0 27.0 5820.0
10.0 28.0 5895.0
10.0 29.0 5988.0
10.0 30.0 2250.0
10.0 31.0 6259.0
11.0 16.0 6319.0
11.0 17.0 6226.0
11.0 18.0 6266.0
11.0 19.0 6257.0
11.0 20.0 6262.0
11.0 21.0 6224.0
11.0 22.0 6289.0
11.0 23.0 6136.0
11.0 24.0 6263.0
11.0 25.0 6191.0
11.0 26.0 6286.0
11.0 27.0 6244.0
11.0 28.0 6302.0
11.0 29.0 6407.0
11.0 30.0 2261.0
11.0 31.0 6485.0
12.0 16.0 6765.0
12.0 17.0 6638.0
12.0 18.0 6688.0
12.0 19.0 6687.0
12.0 20.0 6658.0
12.0 21.0 6614.0
12.0 22.0 6709.0
12.0 23.0 6550.0
12.0 24.0 6666.0
12.0 25.0 6605.0
12.0 26.0 6690.0
12.0 27.0 6645.0
12.0 28.0 6727.0
12.0 29.0 6810.0
12.0 30.0 2261.0
12.0 31.0 6927.0
13.0 16.0 7166.0
13.0 17.0 7035.0
13.0 18.0 7117.0
13.0 19.0 7112.0
13.0 20.0 7106.0
13.0 21.0 7024.0
13.0 22.0 7111.0
13.0 23.0 7002.0
13.0 24.0 7090.0
13.0 25.0 7041.0
13.0 26.0 7112.0
13.0 27.0 7046.0
13.0 28.0 7148.0
13.0 29.0 7249.0
13.0 30.0 2271.0
13.0 31.0 7353.0
14.0 16.0 7592.0
14.0 17.0 7540.0
14.0 18.0 7520.0
14.0 19.0 7510.0
14.0 20.0 7529.0
14.0 21.0 7471.0
14.0 22.0 7537.0
14.0 23.0 7397.0
14.0 24.0 7524.0
14.0 25.0 7454.0
14.0 26.0 7519.0
14.0 27.0 7496.0
14.0 28.0 7587.0
14.0 29.0 7678.0
14.0 30.0 2271.0
14.0 31.0 7800.0
15.0 16.0 7991.0
15.0 17.0 7914.0
15.0 18.0 7964.0
15.0 19.0 7938.0
15.0 20.0 7938.0
15.0 21.0 7879.0
15.0 22.0 7964.0
15.0 23.0 7836.0
15.0 24.0 7951.0
15.0 25.0 7886.0
15.0 26.0 7943.0
15.0 27.0 7891.0
15.0 28.0 8023.0
15.0 29.0 8127.0
15.0 30.0 2276.0
15.0 31.0 8229.0
16.0 16.0 8416.0
16.0 17.0 8319.0
16.0 18.0 8398.0
16.0 19.0 8357.0
16.0 20.0 8361.0
16.0 21.0 8319.0
16.0 22.0 8397.0
16.0 23.0 8269.0
16.0 24.0 8343.0
16.0 25.0 8297.0
16.0 26.0 8380.0
16.0 27.0 8317.0
16.0 28.0 8433.0
16.0 29.0 8550.0
16.0 30.0 2276.0
16.0 31.0 8673.0
17.0 16.0 8877.0
17.0 17.0 8767.0
17.0 18.0 8802.0
17.0 19.0 8787.0
17.0 20.0 8758.0
17.0 21.0 8705.0
17.0 22.0 8790.0
17.0 23.0 8676.0
17.0 24.0 9018.0
17.0 25.0 8726.0
17.0 26.0 8768.0
17.0 27.0 8752.0
17.0 28.0 8813.0
17.0 29.0 9012.0
17.0 30.0 2276.0
17.0 31.0 9047.0
18.0 16.0 9289.0
18.0 17.0 9182.0
18.0 18.0 9187.0
18.0 19.0 9235.0
18.0 20.0 9168.0
18.0 21.0 9137.0
18.0 22.0 9191.0
18.0 23.0 9108.0
18.0 24.0 9147.0
18.0 25.0 9125.0
18.0 26.0 9178.0
18.0 27.0 9233.0
18.0 28.0 9263.0
18.0 29.0 9442.0
18.0 30.0 2280.0
18.0 31.0 9492.0
19.0 16.0 9701.0
19.0 17.0 9625.0
19.0 18.0 9642.0
19.0 19.0 9629.0
19.0 20.0 9605.0
19.0 21.0 9561.0
19.0 22.0 9610.0
19.0 23.0 9507.0
19.0 24.0 9586.0
19.0 25.0 9531.0
19.0 26.0 9628.0
19.0 27.0 9558.0
19.0 28.0 9683.0
19.0 29.0 9881.0
19.0 30.0 2280.0
19.0 31.0 9929.0
20.0 16.0 10124.0
20.0 17.0 10027.0
20.0 18.0 10041.0
20.0 19.0 10064.0
20.0 20.0 10029.0
20.0 21.0 9967.0
20.0 22.0 10024.0
20.0 23.0 9947.0
20.0 24.0 9986.0
20.0 25.0 9970.0
20.0 26.0 9980.0
20.0 27.0 10002.0
20.0 28.0 10113.0
20.0 29.0 10315.0
20.0 30.0 2286.0
20.0 31.0 10340.0
21.0 16.0 10530.0
21.0 17.0 10439.0
21.0 18.0 10456.0
21.0 19.0 10486.0
21.0 20.0 10411.0
21.0 21.0 10372.0
21.0 22.0 10425.0
21.0 23.0 10348.0
21.0 24.0 10400.0
21.0 25.0 10392.0
21.0 26.0 10421.0
21.0 27.0 10400.0
21.0 28.0 10482.0
21.0 29.0 10704.0
21.0 30.0 2289.0
21.0 31.0 10769.0
22.0 16.0 10927.0
22.0 17.0 10841.0
22.0 18.0 10884.0
22.0 19.0 10888.0
22.0 20.0 10842.0
22.0 21.0 10809.0
22.0 22.0 10835.0
22.0 23.0 10787.0
22.0 24.0 10811.0
22.0 25.0 10789.0
22.0 26.0 10833.0
22.0 27.0 10831.0
22.0 28.0 10954.0
22.0 29.0 11152.0
22.0 30.0 2296.0
22.0 31.0 11237.0
23.0 16.0 11349.0
23.0 17.0 11272.0
23.0 18.0 11294.0
23.0 19.0 11304.0
23.0 20.0 11248.0
23.0 21.0 11203.0
23.0 22.0 11259.0
23.0 23.0 11203.0
23.0 24.0 11203.0
23.0 25.0 11401.0
23.0 26.0 11258.0
23.0 27.0 11252.0
23.0 28.0 11364.0
23.0 29.0 11564.0
23.0 30.0 2298.0
23.0 31.0 11627.0
24.0 16.0 11783.0
24.0 17.0 11698.0
24.0 18.0 11697.0
24.0 19.0 11735.0
24.0 20.0 11670.0
24.0 21.0 11632.0
24.0 22.0 11684.0
24.0 23.0 11607.0
24.0 24.0 11629.0
24.0 25.0 11619.0
24.0 26.0 11671.0
24.0 27.0 11642.0
24.0 28.0 11766.0
24.0 29.0 12009.0
24.0 30.0 2299.0
24.0 31.0 12061.0
25.0 16.0 12190.0
25.0 17.0 12100.0
25.0 18.0 12121.0
25.0 19.0 12126.0
25.0 20.0 12085.0
25.0 21.0 12068.0
25.0 22.0 12096.0
25.0 23.0 12028.0
25.0 24.0 12036.0
25.0 25.0 12043.0
25.0 26.0 12096.0
25.0 27.0 12053.0
25.0 28.0 12177.0
25.0 29.0 12432.0
25.0 30.0 2300.0
25.0 31.0 12496.0
26.0 16.0 12572.0
26.0 17.0 12510.0
26.0 18.0 12527.0
26.0 19.0 12562.0
26.0 20.0 12512.0
26.0 21.0 12458.0
26.0 22.0 12519.0
26.0 23.0 12439.0
26.0 24.0 12446.0
26.0 25.0 12459.0
26.0 26.0 12495.0
26.0 27.0 12458.0
26.0 28.0 12602.0
26.0 29.0 12838.0
26.0 30.0 2304.0
26.0 31.0 12909.0
27.0 16.0 13018.0
27.0 17.0 12917.0
27.0 18.0 12948.0
27.0 19.0 12990.0
27.0 20.0 12919.0
27.0 21.0 12872.0
27.0 22.0 12924.0
27.0 23.0 12823.0
27.0 24.0 12866.0
27.0 25.0 12881.0
27.0 26.0 12912.0
27.0 27.0 12874.0
27.0 28.0 13026.0
27.0 29.0 13264.0
27.0 30.0 2310.0
27.0 31.0 13345.0
28.0 16.0 13458.0
28.0 17.0 13363.0
28.0 18.0 13365.0
28.0 19.0 13373.0
28.0 20.0 13349.0
28.0 21.0 13296.0
28.0 22.0 13338.0
28.0 23.0 13256.0
28.0 24.0 13272.0
28.0 25.0 13292.0
28.0 26.0 13316.0
28.0 27.0 13281.0
28.0 28.0 13461.0
28.0 29.0 13690.0
28.0 30.0 2315.0
28.0 31.0 13783.0
29.0 16.0 13812.0
29.0 17.0 13737.0
29.0 18.0 13771.0
29.0 19.0 13755.0
29.0 20.0 13747.0
29.0 21.0 13705.0
29.0 22.0 13737.0
29.0 23.0 13651.0
29.0 24.0 13713.0
29.0 25.0 13710.0
29.0 26.0 13736.0
29.0 27.0 13686.0
29.0 28.0 13799.0
29.0 29.0 13777.0
29.0 30.0 2316.0
29.0 31.0 13845.0
